anschrift_vor_google;anschrift_google;google_status;partial_match
am studio 6, 12489 berlin;Am Studio 6, 12489 Berlin-Bezirk Treptow-Köpenick, Deutschland;OK;False
crellestrasse 19/20, 10827 berlin;Crellestraße 19-20, 10827 Berlin-Bezirk Tempelhof-Schöneberg, Deutschland;OK;False
am bahnhof 2, 16356 ahrensfelde;Am bhf 2, 16356 Ahrensfelde-Blumberg, Deutschland;OK;False
am bahnhof 2 , 16356 ahrensfelde;Am bhf 2, 16356 Ahrensfelde-Blumberg, Deutschland;OK;False
culemeyerstrasse 1, 12277 berlin;Culemeyerstraße 1, 12277 Berlin, Deutschland;OK;False
wendenschlossstrasse 320, 12557 berlin;Wendenschloßstraße 320, 12557 Berlin-Bezirk Treptow-Köpenick, Deutschland;OK;False
podbielskiallee 46, 14195 berlin;Podbielskiallee 46, 14195 Berlin, Deutschland;OK;False
schwarzer weg 2, 12527 berlin;Schwarzer Weg 2, 12527 Berlin-Bezirk Treptow-Köpenick, Deutschland;OK;False
alkenweg 6, 12527 berlin;Alkenweg 6, 12527 Berlin-Bezirk Treptow-Köpenick, Deutschland;OK;False
gerhart-hauptmann-strasse 28, 15537 erkner;Gerhart-Hauptmann-Straße 28, 15537 Erkner, Deutschland;OK;False
weinbergsweg 3, 10119 berlin;Weinbergsweg 3, 10119 Berlin, Deutschland;OK;False
kanalstrasse 38, 12589 berlin;Kanalstraße 38, 12589 Berlin-Bezirk Treptow-Köpenick, Deutschland;OK;False
postfach 900 211, 12402 berlin;Berlin, Deutschland;OK;True
wackenbergstrasse 84-88, 13156 berlin;Wackenbergstraße 84-88, 13156 Berlin-Bezirk Pankow, Deutschland;OK;False
reichenberger strasse 147, 10999 berlin;Reichenberger Str. 147, 10999 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
kiefholzstrasse 1, 12435 berlin;Kiefholzstraße 1, 12435 Berlin-Bezirk Treptow-Köpenick, Deutschland;OK;False
kantstrasse 71, 10627 berlin;Kantstraße 71, 10627 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
monumentenstrasse 37, 10829 berlin;Monumentenstraße 37, 10829 Berlin-Bezirk Tempelhof-Schöneberg, Deutschland;OK;False
wipperstrasse 12, 12055 berlin;Wipperstraße 12, 12055 Berlin-Bezirk Neukölln, Deutschland;OK;False
max-planck-strasse 7, 12489 berlin;Max-Planck-Straße 7, 12489 Berlin-Bezirk Treptow-Köpenick, Deutschland;OK;False
am vorwerk 5, 13127 berlin;Am Vorwerk 5, 13127 Berlin-Bezirk Pankow, Deutschland;OK;False
bartschiner strasse 26 a, 12355 berlin;Bartschiner Str. 26A, 12355 Berlin-Bezirk Neukölln, Deutschland;OK;False
bartschiner strasse 26a, 12355 berlin;Bartschiner Str. 26A, 12355 Berlin-Bezirk Neukölln, Deutschland;OK;False
postfach 260108, 13411 berlin;Berlin, Deutschland;OK;True
wesendorfer strasse 10, 13439 berlin;Wesendorfer Str. 10, 13439 Berlin-Bezirk Reinickendorf, Deutschland;OK;False
prenzlauer allee 26, 10405 berlin;Prenzlauer Berg, Prenzlauer Allee 26, 10405 Berlin, Deutschland;OK;False
dunckerstrasse 90a, 10437 berlin;Dunckerstraße 90A, 10437 Berlin-Bezirk Pankow, Deutschland;OK;False
kurfürstendamm 196, 10707 berlin;Kurfürstendamm 196, 10707 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
landshuter strasse 22, 10779 berlin;Landshuter Str. 22, 10779 Berlin-Bezirk Tempelhof-Schöneberg, Deutschland;OK;False
köpenicker strasse 326, 12555 berlin;Köpenicker Str. 326, 12555 Berlin-Bezirk Treptow-Köpenick, Deutschland;OK;False
weidenweg 62, 10247 berlin;Weidenweg 62, 10247 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
behmstrasse 13, 13357 berlin;Behmstraße 13, 13357 Berlin, Deutschland;OK;False
neue schönhauser strasse 20, 10178 berlin;Neue Schönhauser Str. 20, 10178 Berlin, Deutschland;OK;False
werftstrasse 3, 10557 berlin;Werftstraße 3, 10557 Berlin, Deutschland;OK;False
skalitzer strasse 45, 10997 berlin;Skalitzer Str. 45, 10997 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
greenwichpromenade 1, 13507 berlin;Greenwichpromenade, Borsigdamm, 13507 Berlin, Deutschland;OK;True
schlüterstrasse 70, 10625 berlin;Schlüterstraße 70, 10625 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
parkaue 23, 10367 berlin;Parkaue 23, 10367 Berlin-Bezirk Lichtenberg, Deutschland;OK;False
tempelhofer damm 146, 12099 berlin;Tempelhofer Damm 146, 12099 Berlin-Bezirk Tempelhof-Schöneberg, Deutschland;OK;False
berliner strasse 66, 13057 berlin;Berliner Straße 66, 10713 Berlin, Deutschland;OK;False
crusemarkstrasse 9, 13187 berlin;Crusemarkstraße 9, 13187 Berlin-Bezirk Pankow, Deutschland;OK;False
alexanderstrasse 1-5, 10178 berlin;Alexanderstraße 1, 10178 Berlin, Deutschland;OK;False
willdenowstrasse 12a, 13353 berlin;Willdenowstraße 12A, 13353 Berlin, Deutschland;OK;False
motzstrasse 60, 10777 berlin;Motzstraße 60, 10777 Berlin-Bezirk Tempelhof-Schöneberg, Deutschland;OK;False
nansenstrasse 6a, 14471 potsdam;Nansenstraße 6a, 14471 Potsdam-Westliche Vorstadt, Deutschland;OK;False
fritschestrasse 27 - 28, 10585 berlin;Fritschestraße 27/28, 10585 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
zillestrasse 11, 10585 berlin;Zillestraße 11, 10585 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
brunnenstrasse 27, 10119 berlin;Brunnenstraße 27, 10119 Berlin, Deutschland;OK;False
waldstrasse 98, 13403 berlin;Waldstraße 98, 13403 Berlin-Bezirk Reinickendorf, Deutschland;OK;False
pfarrer-perabo-platz 2, 60326 frankfurt/main;Pfarrer-Perabo-Platz 2, 60326 Frankfurt am Main, Deutschland;OK;False
markgrafendamm 24, 10245 berlin;Markgrafendamm 24, 10245 Berlin, Deutschland;OK;False
theodor-heuss-allee 7, 60486 frankfurt/main;Theodor-Heuss-Allee 7, 60486 Frankfurt am Main, Deutschland;OK;False
europaplatz 1, 10557 berlin;Hauptbahnhof, Europaplatz 1, 10557 Berlin, Deutschland;OK;False
granitzstrasse 55-56, 13189 berlin;Granitzstraße 55-56, 13189 Berlin, Deutschland;OK;False
koppenstrasse 3, 10243 berlin;Koppenstraße 3, 10243 Berlin, Deutschland;OK;False
buckower damm 114, 12349 berlin;Buckower Damm 114, 12349 Berlin-Bezirk Neukölln, Deutschland;OK;False
riesserseestrasse 10, 12527 berlin;Rießerseestraße 10, 12527 Berlin-Bezirk Treptow-Köpenick, Deutschland;OK;False
oranienstrasse 185, 10999 berlin;Oranienstraße 185, 10999 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
rudeloffweg 9, 14195 berlin;Rudeloffweg 9, 14195 Berlin-Bezirk Steglitz-Zehlendorf, Deutschland;OK;False
kladower damm 217 h, 14089 berlin;Kladower Damm 217 H, 14089 Berlin-Bezirk Spandau, Deutschland;OK;False
brunnenstrasse 110 d, 13355 berlin;Brunnenstraße 110, 13355 Berlin, Deutschland;OK;False
brunnenstrasse 110 d , 13355 berlin;Brunnenstraße 110, 13355 Berlin, Deutschland;OK;False
karl-liebknecht-strasse 1, 10178 berlin;Karl-Liebknecht-Str. 1, 10178 Berlin, Deutschland;OK;False
kreuzbergerstrasse 29, 10965 berlin;Kreuzbergstraße 29, 10965 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
regensburger strasse 25, 10777 berlin;Regensburger Str. 25, 10777 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
kurfürstendamm 194, 10707 berlin;Kurfürstendamm 194, 10707 Berlin, Deutschland;OK;False
marienstrasse 30, 10117 berlin;Marienstraße 30, 10117 Berlin, Deutschland;OK;False
kanalstrasse 93, 12357 berlin;Kanalstraße 93, 12357 Berlin-Bezirk Neukölln, Deutschland;OK;False
lausitzerstrasse 10, 10999 berlin;Lausitzer Str. 10, 10999 Berlin, Deutschland;OK;False
prenzlauer allee 141, 10409 berlin;Prenzlauer Allee 141, 10409 Berlin-Bezirk Pankow, Deutschland;OK;False
projektbüro koordinierungsstelle lindenstrasse 76, 10969 berlin;Lindenstraße 76, 10969 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;True
mariendorfer damm 1, 12435 berlin;Mariendorfer Damm 1, 12099 Berlin-Bezirk Tempelhof-Schöneberg, Deutschland;OK;False
mehringdamm 65, 10961 berlin;Mehringdamm 65, 10961 Berlin, Deutschland;OK;False
kurfürstenstrasse 56, 10785 berlin;Kurfürstenstraße 56, 10785 Berlin, Deutschland;OK;False
gendarmenmarkt 5/7, 10117 berlin;Gendarmenmarkt 5, 10117 Berlin, Deutschland;OK;False
swinemünder strasse 121, 10435 berlin;Swinemünder Str. 121, 10435 Berlin, Deutschland;OK;False
swakopmunder strasse 42, 13351 berlin;Swakopmunder Str. 42, 13351 Berlin, Deutschland;OK;False
werrastrasse 46, 12059 berlin;Werrastraße 46, 12059 Berlin, Deutschland;OK;False
besselstrasse 14, 10696 berlin;Besselstraße 14, 10969 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
besselstrasse 14, 10969 berlin;Besselstraße 14, 10969 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
potsdamer strasse 60, 10785 berlin;Potsdamer Str. 60, 10785 Berlin, Deutschland;OK;False
potsdamer strasse 60, 10715 berlin;Potsdamer Str. 60, 10785 Berlin, Deutschland;OK;False
mehrower allee 52, 12687 berlin;Mehrower Allee 52, 12687 Berlin-Bezirk Marzahn-Hellersdorf, Deutschland;OK;False
heinersdorfer strasse 8, 13086 berlin;Heinersdorfer Str. 8, 13086 Berlin-Bezirk Pankow, Deutschland;OK;False
grunewaldstrasse 21, 10823 berlin;Grunewaldstraße 21, 10823 Berlin-Bezirk Tempelhof-Schöneberg, Deutschland;OK;False
baumbachstrasse 6a, 13189 berlin;Baumbachstraße 6A, 13189 Berlin, Deutschland;OK;False
röblingstrasse 158, 12105 berlin;Röblingstraße 158, 12105 Berlin, Deutschland;OK;False
grossbeerenstrasse 2-10, 12107 berlin;Großbeerenstraße 2-10, 12107 Berlin, Deutschland;OK;False
holzhauser strasse 155, 13509 berlin;Holzhauser Str. 155, 13509 Berlin-Bezirk Reinickendorf, Deutschland;OK;False
lützowstrasse 33-36, 10785 berlin;Lützowstraße 33-36, 10785 Berlin, Deutschland;OK;False
elssholzstrasse 14, 10781 berlin;Elßholzstraße 14, 10781 Berlin, Deutschland;OK;False
prenzlauer promenade 175, 13189 berlin;Prenzlauer Promenade 175, 13189 Berlin-Bezirk Pankow, Deutschland;OK;False
attilastrasse 24, 12105 berlin;Attilastraße 24, 12105 Berlin-Bezirk Tempelhof-Schöneberg, Deutschland;OK;False
rohrdamm 88, 13629 berlin;Rohrdamm 88, 13629 Berlin, Deutschland;OK;False
marchstrasse 18, c/o tu berlin, kt2, 10587 berlin;Kerntechnik, Marchstraße 18/c o, 10587 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;True
blücherstrasse 61a, 10961 berlin;Blücherstraße 61 A, 10961 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
max-urich-strasse 3, ai campus, 13355 berlin;Max-Urich-Straße 3, 13355 Berlin, Deutschland;OK;False
holzhauserstrasse 158b, 13509 berlin;Holzhauser Str. 158B, 13509 Berlin-Bezirk Reinickendorf, Deutschland;OK;False
holzhauserstrasse 158 b, 13509 berlin;Holzhauser Str. 158B, 13509 Berlin-Bezirk Reinickendorf, Deutschland;OK;False
holzhauser strasse 158 b, 13509 berlin;Holzhauser Str. 158B, 13509 Berlin-Bezirk Reinickendorf, Deutschland;OK;False
ohmstrasse 7, 10179 berlin;Ohmstraße 7, 10179 Berlin, Deutschland;OK;False
democ e v postfach 44 06 48 , 12006 berlin;Berlin, Deutschland;OK;True
liegnitzer strasse c/o videobuero 30, 10999 berlin;Liegnitzer Str. 30, 10999 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;True
scharnhorststrasse 28/29, 10115 berlin;Scharnhorststraße 28/29, 10115 Berlin, Deutschland;OK;False
keilerstrasse 17 a, 13503 berlin;Keilerstraße 17A, 13503 Berlin-Bezirk Reinickendorf, Deutschland;OK;False
ruppiner chaussee 209-211, 13503 berlin;Ruppiner Ch 209, 13503 Berlin-Bezirk Reinickendorf, Deutschland;OK;False
ruppiner chaussee 209-211 , 13503 berlin;Ruppiner Ch 209, 13503 Berlin-Bezirk Reinickendorf, Deutschland;OK;False
ruppiner chaussee 209 - 211, 13503 berlin;Ruppiner Ch 209/211, 13503 Berlin-Bezirk Reinickendorf, Deutschland;OK;False
parkstrasse 8, 12103 berlin;Parkstraße 8, 12103 Berlin-Bezirk Tempelhof-Schöneberg, Deutschland;OK;False
eifflerstrasse 43, 22769 hamburg;c/o Betahaus, Eifflerstraße 43, 22769 Hamburg-Altona, Deutschland;OK;False
lankwitzer strasse 59, 12107 berlin;Lankwitzer Str. 59, 12107 Berlin-Bezirk Tempelhof-Schöneberg, Deutschland;OK;False
zur nachtheide 123, 12557 berlin;Zur Nachtheide 123, 12557 Berlin-Bezirk Treptow-Köpenick, Deutschland;OK;False
kantstrasse 106 , 10627 berlin;Kantstraße 106, 10627 Berlin, Deutschland;OK;False
kantstrasse 106, 10627 berlin;Kantstraße 106, 10627 Berlin, Deutschland;OK;False
pfuelstrasse 5, 10997 berlin;Pfuelstraße 5, 10997 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
zionskirchstrasse 48, 10119 berlin;Zionskirchstraße 48, 10119 Berlin, Deutschland;OK;False
regattastrasse 223, 12527 berlin;Haus Ost, Regattastraße 223, 12527 Berlin-Bezirk Treptow-Köpenick, Deutschland;OK;False
goebenstrasse 24, 10783 berlin;Goebenstraße 24, 10783 Berlin-Bezirk Tempelhof-Schöneberg, Deutschland;OK;False
spreestrasse 5, 12439 berlin;Spreestraße 5, 12439 Berlin-Bezirk Treptow-Köpenick, Deutschland;OK;False
schlesierstrasse 14, 85368 moosburg a. d.isar;Schlesierstraße 14, 85368 Moosburg an der Isar, Deutschland;OK;True
am schmeding 42, 12685 berlin;Am Schmeding 42, 12685 Berlin-Bezirk Marzahn-Hellersdorf, Deutschland;OK;False
schwarzwurzelstrasse 56/58, 12689 berlin;Schwarzwurzelstraße 56, 12689 Berlin-Bezirk Marzahn-Hellersdorf, Deutschland;OK;False
schwarzwurzelstrasse 56-58, 12689 berlin;Schwarzwurzelstraße 56, 12689 Berlin-Bezirk Marzahn-Hellersdorf, Deutschland;OK;False
rheinstrasse 45/46, 12161 berlin;Rheinstraße 45/46, 12161 Berlin, Deutschland;OK;False
prinz-eugen strasse 21, 13347 berlin;Prinz-Eugen-Straße 21, 13347 Berlin, Deutschland;OK;False
georg-wilhelm-strasse 23, 10711 berlin;Georg-Wilhelm-Straße 23, 10711 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
palisadenstrasse 59, 10243 berlin;Palisadenstraße 59, 10243 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
gerichtstrasse 12-13, 13347 berlin;Gerichtstraße 12/13, 13347 Berlin, Deutschland;OK;False
neustädtische kirchstrasse 8, 10117 berlin;Neustädtische Kirchstraße 8, 10117 Berlin, Deutschland;OK;False
leopoldstrasse 21a, 10317 berlin;Leopoldstraße 21A, 10317 Berlin-Bezirk Lichtenberg, Deutschland;OK;False
gartenstrasse 46-48, 12557 berlin;Gartenstraße 46-48, 12557 Berlin-Bezirk Treptow-Köpenick, Deutschland;OK;False
immanuelkirchstrasse 37, 10405 berlin;Immanuelkirchstraße 37, 10405 Berlin-Bezirk Pankow, Deutschland;OK;False
hegelplatz 1, 10117 berlin;Hegelpl. 1, 10117 Berlin, Deutschland;OK;False
postfach 02 35 65 , 10127 berlin;Berlin, Deutschland;OK;True
windscheidstrasse 31, 10627 berlin;Windscheidstraße 31, 10627 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
alt-reinickendorf 29, 13407 berlin;Alt-Reinickendorf 29, 13407 Berlin-Bezirk Reinickendorf, Deutschland;OK;False
wintgensstrasse 4, 12101 berlin;Wintgensstraße 4, 12101 Berlin-Bezirk Tempelhof-Schöneberg, Deutschland;OK;False
boxhagener strasse 98, 10245 berlin;Boxhagener Str. 98, 10245 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
heidenauer strasse 10, 12627 berlin;Heidenauer Str. 10, 12627 Berlin-Bezirk Marzahn-Hellersdorf, Deutschland;OK;False
stuttgarter strasse 56, 12059 berlin;Stuttgarter Str. 56, 12059 Berlin-Bezirk Neukölln, Deutschland;OK;False
waterloo-ufer 5-7, 10961 berlin;Waterloo-Ufer 5-7, 10961 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
waterloo-ufer 7, 10961 berlin;Waterloo-Ufer 7, 10961 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
bouchéstrasse 12 / halle 20, c/o motion lab ml gmbh, 12435 berlin;Bouchéstraße 12/Halle 20, 12435 Berlin-Bezirk Treptow-Köpenick, Deutschland;OK;True
lenaustrasse 1, 12047 berlin;Lenaustraße 1, 12047 Berlin-Bezirk Neukölln, Deutschland;OK;False
grellstrasse 35, 10409 berlin;Grellstraße 35, 10409 Berlin-Bezirk Pankow, Deutschland;OK;False
boddinstrasse 66, 12053 berlin;Boddinstraße 66, 12053 Berlin-Bezirk Neukölln, Deutschland;OK;False
friedrich-franz-strasse 11b, 12103 berlin;Friedrich-Franz-Straße 11b, 12103 Berlin-Bezirk Tempelhof-Schöneberg, Deutschland;OK;False
kladower damm 217h, 14089 berlin;Kladower Damm 217 H, 14089 Berlin-Bezirk Spandau, Deutschland;OK;False
breitscheidstrasse 1, 16548 glienicke;Breitscheidstraße 1, 16548 Glienicke/Nordbahn, Deutschland;OK;False
breitscheidstrasse 1, 16548 glienicke/ nordbahn;Breitscheidstraße 1, 16548 Glienicke/Nordbahn, Deutschland;OK;False
reichsstrasse 12, 14052 berlin;Reichsstraße 12, 14052 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
bismarckstrasse 107, 10625 berlin;Bismarckstraße 107, 10625 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
albrechtstrasse 9, 10117 berlin;Albrechtstraße 9, 10117 Berlin, Deutschland;OK;False
von-der-heydt-strasse 16-18, 10785 berlin;Von-der-Heydt-Straße 16-18, 10785 Berlin, Deutschland;OK;False
menzinger strasse 68, 80992 münchen;Menzinger Str. 68, 80992 München-Pasing-Obermenzing, Deutschland;OK;False
fritz-lesch-strasse 29, 13053 berlin;Fritz-Lesch-Straße 29, 13053 Berlin-Bezirk Lichtenberg, Deutschland;OK;False
am sudio 16, 12489 berlin;Am Studio 16, 12489 Berlin, Deutschland;OK;False
kennedyallee 40, 53175 bonn;Kennedyallee 40, 53175 Bonn-Bad Godesberg, Deutschland;OK;False
jägerstrasse 22/23, 53175 bonn;Bonn, Deutschland;OK;True
vossstrasse 22, 10117 berlin;Voßstraße 22, 10117 Berlin, Deutschland;OK;False
müllerstrasse 156a, 13353 berlin;Müllerstraße 156A, 13353 Berlin, Deutschland;OK;False
müllerstrasse 156a / aufgang 4, 13353 berlin;Müllerstraße 156A, 13353 Berlin, Deutschland;OK;True
waterloo-ufer 7, 13353 berlin;Waterloo-Ufer 7, 10961 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
chausseestrasse 29, 10115 berlin;Chausseestraße 29, 10115 Berlin, Deutschland;OK;False
am karlsbad 4-5, 10785 berlin;Am Karlsbad 4-5, 10785 Berlin, Deutschland;OK;False
reinhardtstrasse 27 b, 10117 berlin;Reinhardtstraße 27 B, 10117 Berlin, Deutschland;OK;False
reinhardtstrasse 29, 10117 berlin;Reinhardtstraße 29, 10117 Berlin, Deutschland;OK;False
erich steinfurth strasse 8, 10243 berlin;Erich-Steinfurth-Straße 8, 10243 Berlin, Deutschland;OK;False
erich-steinfurth-strasse 8, 10243 berlin;Erich-Steinfurth-Straße 8, 10243 Berlin, Deutschland;OK;False
daumstrasse154 , 13599 berlin;Daumstraße 154, 13599 Berlin-Bezirk Spandau, Deutschland;OK;True
grosse hamburger strasse 19a, 10115 berlin;Große Hamburger Str. 19A, 10115 Berlin, Deutschland;OK;False
waterloo-ufer 7, 10115 berlin;Waterloo-Ufer 7, 10961 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
daumstrasse 154, 13599 berlin;Daumstraße 154, 13599 Berlin-Bezirk Spandau, Deutschland;OK;False
grosse hamburger stasse 19a, 10115 berlin;Große Hamburger Str. 19A, 10115 Berlin, Deutschland;OK;False
markgrafendamm 24 - haus 16, 10245 berlin;Markgrafendamm 24/Haus 16, 10245 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
sandinostrasse 18 a, 13055 berlin;Sandinostraße 18a, 13055 Berlin, Deutschland;OK;False
sandinostrasse 18a, 13055 berlin;Sandinostraße 18a, 13055 Berlin, Deutschland;OK;False
tempelhofer ufer 11, 10963 berlin;Tempelhofer Ufer 11, 10963 Berlin, Deutschland;OK;False
an der urania 17, 10787 berlin;An d. Urania 17, 10787 Berlin-Bezirk Tempelhof-Schöneberg, Deutschland;OK;False
am pichelssee 20/21, 13595 berlin;Siegfried-John-Haus, Am Pichelssee 20-21, 13595 Berlin-Bezirk Spandau, Deutschland;OK;False
hohenzollernring 101, 13585 berlin;Hohenzollernring 101, 13585 Berlin-Bezirk Spandau, Deutschland;OK;False
am pichelsee 20/21, 13595 berlin;Siegfried-John-Haus, Am Pichelssee 20-21, 13595 Berlin-Bezirk Spandau, Deutschland;OK;False
am pichelssee 20-21, 13595 berlin;Siegfried-John-Haus, Am Pichelssee 20-21, 13595 Berlin-Bezirk Spandau, Deutschland;OK;False
inselstrasse 1, 10179 berlin;Inselstraße 1, 10179 Berlin, Deutschland;OK;False
haus des sports, jesse-qwens-allee 2, 14053 berlin;Jesse-Owens-Allee 2, 14053 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;True
jesse-owens-allee 2/ haus des sports, 14053 berlin;Jesse-Owens-Allee 2, 14053 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;True
kurfürstendamm 70, 10709 berlin;Kurfürstendamm 70, 10709 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
platenstrasse 1, 80336 münchen;Platenstraße 1, 80336 München-Ludwigsvorstadt-Isarvorstadt, Deutschland;OK;False
wilmersdorfer strasse 113/114, 10627 berlin;Wilmersdorfer Str. 113-114, 10627 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
mariendorfer damm 161a, 12107 berlin;Mariendorfer Damm 161A, 12107 Berlin-Bezirk Tempelhof-Schöneberg, Deutschland;OK;False
mariendorfer damm 161 a, 12107 berlin;Mariendorfer Damm 161A, 12107 Berlin-Bezirk Tempelhof-Schöneberg, Deutschland;OK;False
galenstrasse 29, 13597 berlin;Galenstraße 29, 13597 Berlin-Bezirk Spandau, Deutschland;OK;False
kirschenallee 25, 14050 berlin;Kirschenallee 25, 14050 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
rudolf-mosse-strasse 11, 14197 berlin;Rudolf-Mosse-Straße 11, 14197 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
hermannstrasse 186, 12049 berlin;Hermannstraße 186, 12049 Berlin-Bezirk Neukölln, Deutschland;OK;False
hans-braun-strasse / adlerplatz, 14053 berlin;Adlerplatz, 14053 Berlin, Deutschland;OK;False
körtestrasse 10, 10967 berlin;Körtestraße 10, 10967 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
frankfurter allee 3, 10247 berlin;Frankfurter Allee 3, 10247 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
am baltenring 74, 12619 berlin;Am Baltenring 74, 12619 Berlin-Bezirk Marzahn-Hellersdorf, Deutschland;OK;False
alexanderplatz 1, 10178 berlin;Alexanderplatz 1, 10178 Berlin, Deutschland;OK;False
